,service_layers,join,Unnamed: 0,map_title,type,item_id,owner,date_created,date_updated,share_settings,content_status,total_storage,number_of_views,number_of_ratings,average_rating,layer_type,service_title,layer_url,match
107,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,81.0,Clerks,Web Map,b522340bddd5453c84be6cbaa1acc032,crookcountygis,11/06/2018 06:58:52 AM,05/09/2023 12:09:56 PM,public,,19798.0,495.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/0,True
108,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,82.0,Clerks,Web Map,b522340bddd5453c84be6cbaa1acc032,crookcountygis,11/06/2018 06:58:52 AM,05/09/2023 12:09:56 PM,public,,19798.0,495.0,0.0,0.0,ArcGISFeatureLayer,Voting Precincts,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/4,True
109,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,325.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Precinct Splits,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/14,True
110,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,326.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Precincts near me,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/4,True
111,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,327.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Sections,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/5,True
112,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,328.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Townships,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/6,True
113,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,329.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Taxlots,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/3,True
114,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,330.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Taxlots labels,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/3,True
115,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,331.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Major Roads,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/1,True
116,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,332.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/2,True
117,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,333.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Roads labels,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/2,True
118,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,334.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Address Labels,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/0,True
119,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,335.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/0,True
120,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer,1,336.0,Clerks,Web Map,afec432f111e485187a9f57c8373eb87,jack.colpitt,05/09/2023 12:04:12 PM,05/09/2023 12:04:12 PM,private,,19806.0,156.0,0.0,0.0,ArcGISFeatureLayer,Voting Precincts,https://geo.co.crook.or.us/server/rest/services/Clerks/Clerks/MapServer/4,True
121,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer,1,185.0,Active Addresses,Web Map,8ca713b20b9a4c2b91147703a5c54e6f,jack.colpitt,01/10/2023 02:25:12 PM,01/11/2023 03:02:44 PM,public,,13168.0,272.0,0.0,0.0,ArcGISFeatureLayer,Address Labels,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer/1,True
122,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer,1,186.0,Active Addresses,Web Map,8ca713b20b9a4c2b91147703a5c54e6f,jack.colpitt,01/10/2023 02:25:12 PM,01/11/2023 03:02:44 PM,public,,13168.0,272.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer/1,True
123,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer,1,203.0,Crook County Online Map,Web Map,09d1eec0848a4bcc97ef3c07915bba7a,crookcountygis,01/22/2019 09:53:19 AM,02/23/2023 02:14:11 PM,public,,1519751.0,246056.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer/1,True
124,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer,1,340.0,Emergency Information Edit,Web Map,e48cccb96d714d8d9dd6170b50eef325,crookcountygis,11/07/2019 03:49:19 PM,06/28/2023 03:27:17 PM,shared,,20928.0,429.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/openData/places/MapServer/1,True
125,https://geo.co.crook.or.us/server/rest/services/restricted/Police_Compliance/MapServer,1,148.0,Police Compliance Dashboard,Web Map,e83f1691f7804e4bab6352c74a7a42ce,crookcountygis,01/28/2022 03:27:47 PM,07/07/2022 11:55:12 AM,shared,,38240.0,255.0,0.0,0.0,ArcGISMapServiceLayer,Police_Compliance,https://geo.co.crook.or.us/server/rest/services/restricted/Police_Compliance/MapServer,True
126,https://geo.co.crook.or.us/server/rest/services/CityServices/Taxlots/MapServer,1,,,,,,,,,,,,,,,,,
127,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers_202305250730/MapServer,1,,,,,,,,,,,,,,,,,
128,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,4.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Taxlots,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/8,True
129,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,4.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Taxlots,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/8,True
130,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,5.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
131,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,5.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/0,True
132,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,6.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
133,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,6.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Roads,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/2,True
134,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,13.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Fire Protection,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/30,True
135,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,13.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Fire Protection,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/30,True
136,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,14.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Antelope Habitat,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/27,True
137,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,14.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Antelope Habitat,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/27,True
138,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,15.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Elk Habitat,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/29,True
139,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,15.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Elk Habitat,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/29,True
140,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,16.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Deer Habitat,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/28,True
141,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,16.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Deer Habitat,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/28,True
142,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,23.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Closed Range,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/26,True
143,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,23.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Closed Range,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/26,True
144,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,25.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Prineville Comp Plan,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/22,True
145,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,25.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Prineville Comp Plan,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/22,True
146,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,26.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Enterprise Zone,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/24,True
147,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,26.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Enterprise Zone,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/24,True
148,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,27.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Public Overlay Zone,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/23,True
149,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,27.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Public Overlay Zone,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/23,True
150,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,28.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Development Plan,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/21,True
151,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,28.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Development Plan,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/21,True
152,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,29.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Destination Resort Overlay,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/36,True
153,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,29.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Destination Resort Overlay,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/36,True
154,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,30.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Prineville Annexation,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/20,True
155,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,30.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Prineville Annexation,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/20,True
156,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,31.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Airport,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/19,True
157,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,31.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Airport,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/19,True
158,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,32.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Airport Approach Overlay,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/18,True
159,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,32.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Airport Approach Overlay,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/18,True
160,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer,1,33.0,Planning (Soils),Web Map,6bb6913d4420465dad8ba251e0e9b86c,crookcountygis,11/08/2018 11:51:57 AM,07/20/2023 11:43:48 AM,shared,,201171.0,1463.0,0.0,0.0,ArcGISFeatureLayer,Sections,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/CommunityDevelopmentLayers/MapServer/31,True
